year,team,team_code,shirt_number,player,position,position_group,rating,is_legend
2018,Portugal,por,12,Anthony Lopes,Goalkeeper,Goalkeepers,76,false
2018,Portugal,por,22,Beto,Goalkeeper,Goalkeepers,66,false
2018,Portugal,por,3,Pepe,Centre-back,Defence,84,false
2018,Portugal,por,5,Guerreiro,Left-back,Defence,81,false
2018,Portugal,por,13,Rúben Dias,Centre-back,Defence,77,false
2018,Portugal,por,15,Ricardo Pereira,Right-back,Defence,77,false
2018,Portugal,por,2,Bruno Alves,Centre-back,Defence,74,false
2018,Portugal,por,6,José Fonte,Centre-back,Defence,74,false
2018,Portugal,por,21,Cédric,Right-back,Defence,74,false
2018,Portugal,por,19,Mário Rui,Left-back,Defence,71,false
2018,Portugal,por,11,Bernardo Silva,Right midfielder,Midfield,84,false
2018,Portugal,por,8,Moutinho,Defensive midfielder,Midfield,82,false
2018,Portugal,por,14,William Carvalho,Defensive midfielder,Midfield,79,false
2018,Portugal,por,16,Bruno Fernandes,Defensive midfielder,Midfield,78,false
2018,Portugal,por,10,João Mário,Defensive midfielder,Midfield,75,false
2018,Portugal,por,23,Adrien Silva,Midfielder,Midfield,73,false
2018,Portugal,por,4,Manuel Fernandes,Midfielder,Midfield,72,false
2018,Portugal,por,7,Cristiano Ronaldo,Centre-forward,Attack,93,true
2018,Portugal,por,20,Quaresma,Right winger,Attack,77,false
2018,Portugal,por,9,André Silva,Centre-forward,Attack,76,false
2018,Portugal,por,17,Gonçalo Guedes,Left winger,Attack,76,false
2018,Portugal,por,18,Gelson Martins,Right winger,Attack,75,false
2018,Switzerland,sui,1,Sommer,Goalkeeper,Goalkeepers,83,false
2018,Switzerland,sui,21,Bürki,Goalkeeper,Goalkeepers,78,false
2018,Switzerland,sui,12,Mvogo,Goalkeeper,Goalkeepers,73,false
2018,Switzerland,sui,13,R. Rodríguez,Left-back,Defence,81,false
2018,Switzerland,sui,2,Lichtsteiner,Right-back,Defence,80,false
2018,Switzerland,sui,5,Akanji,Centre-back,Defence,80,false
2018,Switzerland,sui,22,Schär,Centre-back,Defence,79,false
2018,Switzerland,sui,4,Elvedi,Centre-back,Defence,77,false
2018,Switzerland,sui,6,Lang,Right-back,Defence,75,false
2018,Switzerland,sui,20,Djourou,Centre-back,Defence,75,false
2018,Switzerland,sui,3,Moubandje,Left-back,Defence,72,false
2018,Switzerland,sui,10,Xhaka,Midfielder,Midfield,83,false
2018,Switzerland,sui,8,Freuler,Defensive midfielder,Midfield,78,false
2018,Switzerland,sui,17,Zakaria,Defensive midfielder,Midfield,78,false
2018,Switzerland,sui,11,Behrami,Defensive midfielder,Midfield,76,false
2018,Switzerland,sui,14,Zuber,Left midfielder,Midfield,76,false
2018,Switzerland,sui,15,Džemaili,Defensive midfielder,Midfield,75,false
2018,Switzerland,sui,16,G. Fernandes,Defensive midfielder,Midfield,74,false
2018,Switzerland,sui,23,Shaqiri,Right winger,Attack,83,false
2018,Switzerland,sui,9,Seferović,Centre-forward,Attack,78,false
2018,Switzerland,sui,7,Embolo,Centre-forward,Attack,77,false
2018,Switzerland,sui,18,Gavranović,Centre-forward,Attack,75,false
2018,Switzerland,sui,19,Drmić,Centre-forward,Attack,75,false
2018,Sweden,swe,1,Olsen,Goalkeeper,Goalkeepers,81,false
2018,Sweden,swe,23,Nordfeldt,Goalkeeper,Goalkeepers,75,false
2018,Sweden,swe,12,Johnsson,Goalkeeper,Goalkeepers,72,false
2018,Sweden,swe,3,Lindelöf,Centre-back,Defence,84,true
2018,Sweden,swe,4,Granqvist,Centre-back,Defence,83,false
2018,Sweden,swe,18,Jansson,Centre-back,Defence,80,false
2018,Sweden,swe,6,Augustinsson,Left-back,Defence,79,false
2018,Sweden,swe,2,Lustig,Right-back,Defence,78,false
2018,Sweden,swe,5,M. Olsson,Left-back,Defence,76,false
2018,Sweden,swe,14,Helander,Centre-back,Defence,75,false
2018,Sweden,swe,16,Krafth,Right-back,Defence,73,false
2018,Sweden,swe,8,Ekdal,Defensive midfielder,Midfield,78,false
2018,Sweden,swe,7,S. Larsson,Defensive midfielder,Midfield,77,false
2018,Sweden,swe,21,Durmaz,Right midfielder,Midfield,75,false
2018,Sweden,swe,13,G. Svensson,Defensive midfielder,Midfield,74,false
2018,Sweden,swe,19,Rohden,Defensive midfielder,Midfield,74,false
2018,Sweden,swe,15,Hiljemark,Midfielder,Midfield,73,false
2018,Sweden,swe,10,Forsberg,Left winger,Attack,85,true
2018,Sweden,swe,9,Berg,Centre-forward,Attack,82,false
2018,Sweden,swe,17,Claesson,Right winger,Attack,79,false
2018,Sweden,swe,20,Toivonen,Centre-forward,Attack,78,false
2018,Sweden,swe,11,Guidetti,Centre-forward,Attack,77,false
2018,Sweden,swe,22,Kiese Thelin,Centre-forward,Attack,74,false
2018,Japan,jpn,1,Kawashima,Goalkeeper,Goalkeepers,76,false
2018,Japan,jpn,12,Higashiguchi,Goalkeeper,Goalkeepers,73,false
2018,Japan,jpn,23,Nakamura,Goalkeeper,Goalkeepers,71,false
2018,Japan,jpn,5,Nagatomo,Left-back,Defence,81,false
2018,Japan,jpn,22,Yoshida,Centre-back,Defence,81,false
2018,Japan,jpn,19,Sakai H.,Right-back,Defence,79,false
2018,Japan,jpn,3,Shoji,Centre-back,Defence,78,false
2018,Japan,jpn,21,Sakai G.,Left-back,Defence,75,false
2018,Japan,jpn,20,Makino,Centre-back,Defence,73,false
2018,Japan,jpn,2,Ueda,Centre-back,Defence,72,false
2018,Japan,jpn,4,Honda,Attacking midfielder,Midfield,83,false
2018,Japan,jpn,10,Kagawa,Attacking midfielder,Midfield,82,false
2018,Japan,jpn,17,Hasebe,Defensive midfielder,Midfield,80,false
2018,Japan,jpn,7,Shibasaki,Defensive midfielder,Midfield,79,false
2018,Japan,jpn,8,Haraguchi,Right midfielder,Midfield,78,false
2018,Japan,jpn,16,Yamaguchi,Defensive midfielder,Midfield,76,false
2018,Japan,jpn,6,Endo,Defensive midfielder,Midfield,73,false
2018,Japan,jpn,18,Oshima,Midfielder,Midfield,73,false
2018,Japan,jpn,9,Okazaki,Centre-forward,Attack,80,false
2018,Japan,jpn,14,Inui,Left winger,Attack,80,false
2018,Japan,jpn,15,Osako,Centre-forward,Attack,79,false
2018,Japan,jpn,13,Muto,Centre-forward,Attack,75,false
2018,Japan,jpn,11,Usami,Left winger,Attack,74,false
2018,Russia,rus,1,Akinfeev,Goalkeeper,Goalkeepers,82,false
2018,Russia,rus,12,Lunyov,Goalkeeper,Goalkeepers,72,false
2018,Russia,rus,20,Gabulov,Goalkeeper,Goalkeepers,70,false
2018,Russia,rus,2,Fernandes,Right-back,Defence,78,false
2018,Russia,rus,18,Zhirkov,Left-back,Defence,78,false
2018,Russia,rus,4,Ignashevich,Centre-back,Defence,77,false
2018,Russia,rus,3,Kutepov,Centre-back,Defence,75,false
2018,Russia,rus,13,Kudryashov,Left-back,Defence,74,false
2018,Russia,rus,23,Smolnikov,Right-back,Defence,74,false
2018,Russia,rus,14,Granat,Centre-back,Defence,72,false
2018,Russia,rus,5,Semyonov,Centre-back,Defence,71,false
2018,Russia,rus,17,Golovin,Attacking midfielder,Midfield,83,false
2018,Russia,rus,6,Cheryshev,Left midfielder,Midfield,80,false
2018,Russia,rus,9,Dzagoev,Attacking midfielder,Midfield,78,false
2018,Russia,rus,7,Kuzyayev,Defensive midfielder,Midfield,76,false
2018,Russia,rus,11,Zobnin,Defensive midfielder,Midfield,76,false
2018,Russia,rus,15,Al. Miranchuk,Attacking midfielder,Midfield,76,false
2018,Russia,rus,8,Gazinsky,Defensive midfielder,Midfield,73,false
2018,Russia,rus,21,Yerokhin,Midfielder,Midfield,72,false
2018,Russia,rus,16,An. Miranchuk,Midfielder,Midfield,71,false
2018,Russia,rus,22,Dzyuba,Centre-forward,Attack,80,false
2018,Russia,rus,10,Smolov,Centre-forward,Attack,77,false
2018,Russia,rus,19,Samedov,Right winger,Attack,74,false
2018,Egypt,egy,23,El-Shenawy,Goalkeeper,Goalkeepers,77,false
2018,Egypt,egy,1,El-Hadary,Goalkeeper,Goalkeepers,75,false
2018,Egypt,egy,16,Ekramy,Goalkeeper,Goalkeepers,72,false
2018,Egypt,egy,6,Hegazi,Centre-back,Defence,78,false
2018,Egypt,egy,3,Elmohamady,Right-back,Defence,76,false
2018,Egypt,egy,7,Fathy,Right-back,Defence,76,false
2018,Egypt,egy,2,Gabr,Centre-back,Defence,74,false
2018,Egypt,egy,4,Gaber,Right-back,Defence,74,false
2018,Egypt,egy,13,Abdel Shafy,Left-back,Defence,74,false
2018,Egypt,egy,12,Ashraf,Left-back,Defence,72,false
2018,Egypt,egy,15,Hamdy,Centre-back,Defence,72,false
2018,Egypt,egy,20,Samir,Centre-back,Defence,72,false
2018,Egypt,egy,17,Elneny,Defensive midfielder,Midfield,78,false
2018,Egypt,egy,8,Hamed,Defensive midfielder,Midfield,77,false
2018,Egypt,egy,19,El-Said,Midfielder,Midfield,76,false
2018,Egypt,egy,5,Morsy,Defensive midfielder,Midfield,74,false
2018,Egypt,egy,18,Shikabala,Left midfielder,Midfield,73,false
2018,Egypt,egy,10,Salah,Right winger,Attack,91,true
2018,Egypt,egy,21,Trezeguet,Left winger,Attack,77,false
2018,Egypt,egy,14,Sobhi,Left winger,Attack,75,false
2018,Egypt,egy,11,Kahraba,Left winger,Attack,74,false
2018,Egypt,egy,9,Mohsen,Centre-forward,Attack,73,false
2018,Egypt,egy,22,Warda,Right winger,Attack,73,false
2018,South Korea,kor,23,Jo Hyeon-woo,Goalkeeper,Goalkeepers,77,false
2018,South Korea,kor,1,Kim Seung-gyu,Goalkeeper,Goalkeepers,75,false
2018,South Korea,kor,21,Kim Jin-hyeon,Goalkeeper,Goalkeepers,73,false
2018,South Korea,kor,19,Kim Young-gwon,Centre-back,Defence,77,false
2018,South Korea,kor,20,Jang Hyun-soo,Centre-back,Defence,75,false
2018,South Korea,kor,6,Park Joo-ho,Left-back,Defence,74,false
2018,South Korea,kor,2,Lee Yong,Right-back,Defence,73,false
2018,South Korea,kor,12,Kim Min-woo,Right-back,Defence,72,false
2018,South Korea,kor,22,Go Yo-han,Centre-back,Defence,72,false
2018,South Korea,kor,14,Hong Chul,Left-back,Defence,71,false
2018,South Korea,kor,3,Jung Seung-hyun,Centre-back,Defence,70,false
2018,South Korea,kor,5,Yun Young-sun,Left-back,Defence,69,false
2018,South Korea,kor,4,Oh Ban-suk,Centre-back,Defence,68,false
2018,South Korea,kor,16,Ki Sung-yueng,Defensive midfielder,Midfield,80,false
2018,South Korea,kor,13,Koo Ja-cheol,Attacking midfielder,Midfield,79,false
2018,South Korea,kor,17,Lee Jae-sung,Attacking midfielder,Midfield,75,false
2018,South Korea,kor,15,Jung Woo-young,Defensive midfielder,Midfield,74,false
2018,South Korea,kor,8,Ju Se-jong,Defensive midfielder,Midfield,71,false
2018,South Korea,kor,10,Lee Seung-woo,Attacking midfielder,Midfield,70,false
2018,South Korea,kor,7,Son Heung-min,Left winger,Attack,87,false
2018,South Korea,kor,9,Kim Shin-wook,Centre-forward,Attack,76,false
2018,South Korea,kor,11,Hwang Hee-chan,Centre-forward,Attack,76,false
2018,South Korea,kor,18,Moon Seon-min,Left winger,Attack,70,false
2022,Brazil,bra,1,Alisson,Goalkeeper,Goalkeepers,89,false
2022,Brazil,bra,23,Ederson,Goalkeeper,Goalkeepers,85,false
2022,Brazil,bra,12,Weverton,Goalkeeper,Goalkeepers,70,false
2022,Brazil,bra,4,Marquinhos,Centre-back,Defence,86,false
2022,Brazil,bra,3,Thiago Silva,Centre-back,Defence,85,false
2022,Brazil,bra,14,Éder Militão,Centre-back,Defence,85,false
2022,Brazil,bra,2,Danilo,Right-back,Defence,80,false
2022,Brazil,bra,24,Bremer,Centre-back,Defence,79,false
2022,Brazil,bra,6,Alex Sandro,Left-back,Defence,78,false
2022,Brazil,bra,16,Alex Telles,Left-back,Defence,75,false
2022,Brazil,bra,13,Dani Alves,Right-back,Defence,74,false
2022,Brazil,bra,10,Neymar,Attacking midfielder,Midfield,91,true
2022,Brazil,bra,5,Casemiro,Defensive midfielder,Midfield,87,false
2022,Brazil,bra,7,Lucas Paquetá,Attacking midfielder,Midfield,81,false
2022,Brazil,bra,15,Fabinho,Defensive midfielder,Midfield,81,false
2022,Brazil,bra,17,Bruno Guimarães,Defensive midfielder,Midfield,81,false
2022,Brazil,bra,8,Fred,Defensive midfielder,Midfield,77,false
2022,Brazil,bra,22,Evertom R.,Defensive midfielder,Midfield,74,false
2022,Brazil,bra,20,Vinícius Júnior,Left winger,Attack,86,false
2022,Brazil,bra,9,Richarlison,Centre-forward,Attack,82,false
2022,Brazil,bra,11,Raphinha,Right winger,Attack,82,false
2022,Brazil,bra,18,Gabriel Jesus,Centre-forward,Attack,81,false
2022,Brazil,bra,21,Rodrygo,Right winger,Attack,80,false
2022,Brazil,bra,26,Gabriel Martinelli,Left winger,Attack,79,false
2022,Brazil,bra,19,Antony,Right winger,Attack,78,false
2022,Brazil,bra,25,Pedro,Centre-forward,Attack,77,false
2022,Croatia,cro,1,Livaković,Goalkeeper,Goalkeepers,87,false
2022,Croatia,cro,12,Grbić,Goalkeeper,Goalkeepers,74,false
2022,Croatia,cro,23,Ivušić,Goalkeeper,Goalkeepers,72,false
2022,Croatia,cro,20,Gvardiol,Centre-back,Defence,87,false
2022,Croatia,cro,6,Lovren,Centre-back,Defence,81,false
2022,Croatia,cro,22,Juranović,Right-back,Defence,80,false
2022,Croatia,cro,19,Sosa,Left-back,Defence,80,false
2022,Croatia,cro,3,Barišić,Left-back,Defence,78,false
2022,Croatia,cro,21,Vida,Centre-back,Defence,76,false
2022,Croatia,cro,10,Modrić,Midfielder,Midfield,92,true
2022,Croatia,cro,8,Kovačić,Midfielder,Midfield,87,false
2022,Croatia,cro,11,Brozović,Defensive midfielder,Midfield,86,false
2022,Croatia,cro,13,Vlašić,Attacking midfielder,Midfield,82,false
2022,Croatia,cro,15,Pašalić,Midfielder,Midfield,81,false
2022,Croatia,cro,7,Majer,Attacking midfielder,Midfield,80,false
2022,Croatia,cro,25,Sučić,Midfielder,Midfield,76,false
2022,Croatia,cro,4,Perišić,Left winger,Attack,87,true
2022,Croatia,cro,9,Kramarić,Centre-forward,Attack,85,false
2022,Croatia,cro,18,Oršić,Left winger,Attack,79,false
2022,Croatia,cro,16,Petković,Centre-forward,Attack,78,false
2022,Croatia,cro,14,Livaja,Centre-forward,Attack,77,false
2022,Croatia,cro,17,Budimir,Centre-forward,Attack,76,false
2022,France,fra,1,Lloris,Goalkeeper,Goalkeepers,84,false
2022,France,fra,23,Areola,Goalkeeper,Goalkeepers,75,false
2022,France,fra,16,Mandanda,Goalkeeper,Goalkeepers,73,false
2022,France,fra,4,Varane,Centre-back,Defence,85,false
2022,France,fra,22,Theo Hernandez,Left-back,Defence,84,false
2022,France,fra,2,Pavard,Right-back,Defence,82,false
2022,France,fra,5,Koundé,Right-back,Defence,82,false
2022,France,fra,18,Upamecano,Centre-back,Defence,82,false
2022,France,fra,17,Saliba,Centre-back,Defence,81,false
2022,France,fra,21,Lucas Hernandez,Left-back,Defence,80,false
2022,France,fra,24,Konaté,Centre-back,Defence,80,false
2022,France,fra,3,Disasi,Centre-back,Defence,76,false
2022,France,fra,7,Griezmann,Attacking midfielder,Midfield,89,false
2022,France,fra,8,Tchouaméni,Defensive midfielder,Midfield,84,false
2022,France,fra,14,Rabiot,Left midfielder,Midfield,82,false
2022,France,fra,25,Camavinga,Defensive midfielder,Midfield,81,false
2022,France,fra,6,Guendouzi,Defensive midfielder,Midfield,76,false
2022,France,fra,13,Fofana,Defensive midfielder,Midfield,76,false
2022,France,fra,15,Veretout,Defensive midfielder,Midfield,74,false
2022,France,fra,10,Mbappé,Left winger,Attack,94,true
2022,France,fra,19,Benzema,Centre-forward,Attack,89,false
2022,France,fra,11,Dembélé,Right winger,Attack,83,false
2022,France,fra,9,Giroud,Centre-forward,Attack,82,false
2022,France,fra,20,Coman,Left winger,Attack,81,false
2022,France,fra,12,Kolo Muani,Centre-forward,Attack,79,false
2022,France,fra,26,Marcus Thuram,Centre-forward,Attack,78,false
2022,Argentina,arg,23,E. Martínez,Goalkeeper,Goalkeepers,88,false
2022,Argentina,arg,1,Armani,Goalkeeper,Goalkeepers,75,false
2022,Argentina,arg,12,Rulli,Goalkeeper,Goalkeepers,72,false
2022,Argentina,arg,13,C. Romero,Centre-back,Defence,84,false
2022,Argentina,arg,19,Otamendi,Centre-back,Defence,81,false
2022,Argentina,arg,8,Acuña,Left-back,Defence,80,false
2022,Argentina,arg,25,L. Martínez,Centre-back,Defence,80,false
2022,Argentina,arg,3,Tagliafico,Left-back,Defence,79,false
2022,Argentina,arg,26,Molina,Right-back,Defence,78,false
2022,Argentina,arg,2,Foyth,Right-back,Defence,77,false
2022,Argentina,arg,4,Montiel,Right-back,Defence,76,false
2022,Argentina,arg,6,Pezzella,Centre-back,Defence,75,false
2022,Argentina,arg,10,Messi,Attacking midfielder,Midfield,99,true
2022,Argentina,arg,11,Di María,Right midfielder,Midfield,84,false
2022,Argentina,arg,7,De Paul,Defensive midfielder,Midfield,83,false
2022,Argentina,arg,24,Enzo Fernández,Defensive midfielder,Midfield,82,false
2022,Argentina,arg,20,Mac Allister,Midfielder,Midfield,81,false
2022,Argentina,arg,5,Paredes,Defensive midfielder,Midfield,79,false
2022,Argentina,arg,14,Palacios,Defensive midfielder,Midfield,77,false
2022,Argentina,arg,18,Guido Rodríguez,Defensive midfielder,Midfield,77,false
2022,Argentina,arg,17,Papu Gómez,Left midfielder,Midfield,76,false
2022,Argentina,arg,16,Almada,Left midfielder,Midfield,73,false
2022,Argentina,arg,9,J. Álvarez,Centre-forward,Attack,84,false
2022,Argentina,arg,22,Lautaro,Centre-forward,Attack,82,false
2022,Argentina,arg,21,Dybala,Right winger,Attack,79,false
2022,Argentina,arg,15,Correa,Right winger,Attack,76,false
2022,Portugal,por,1,Rui Patrício,Goalkeeper,Goalkeepers,81,false
2022,Portugal,por,22,Diogo Costa,Goalkeeper,Goalkeepers,79,false
2022,Portugal,por,12,José Sá,Goalkeeper,Goalkeepers,74,false
2022,Portugal,por,4,Rúben Dias,Centre-back,Defence,86,false
2022,Portugal,por,20,Cancelo,Right-back,Defence,84,false
2022,Portugal,por,3,Pepe,Centre-back,Defence,80,false
2022,Portugal,por,5,Guerreiro,Left-back,Defence,80,false
2022,Portugal,por,19,Nuno Mendes,Left-back,Defence,80,false
2022,Portugal,por,2,Dalot,Right-back,Defence,78,false
2022,Portugal,por,24,António Silva,Centre-back,Defence,74,false
2022,Portugal,por,10,Bernardo Silva,Attacking midfielder,Midfield,86,false
2022,Portugal,por,8,Bruno Fernandes,Defensive midfielder,Midfield,85,false
2022,Portugal,por,6,Palhinha,Defensive midfielder,Midfield,79,false
2022,Portugal,por,16,Vitinha,Midfielder,Midfield,78,false
2022,Portugal,por,18,Rúben Neves,Midfielder,Midfield,78,false
2022,Portugal,por,14,William Carvalho,Defensive midfielder,Midfield,77,false
2022,Portugal,por,13,Danilo Pereira,Defensive midfielder,Midfield,76,false
2022,Portugal,por,23,Matheus Nunes,Midfielder,Midfield,76,false
2022,Portugal,por,17,João Mário,Defensive midfielder,Midfield,75,false
2022,Portugal,por,25,Otávio,Defensive midfielder,Midfield,75,false
2022,Portugal,por,7,Cristiano Ronaldo,Centre-forward,Attack,86,true
2022,Portugal,por,15,Rafael Leão,Left winger,Attack,82,false
2022,Portugal,por,11,João Félix,Centre-forward,Attack,80,false
2022,Portugal,por,9,André Silva,Centre-forward,Attack,76,false
2022,Portugal,por,26,Gonçalo Ramos,Centre-forward,Attack,76,false
2022,Portugal,por,21,Ricardo Horta,Left winger,Attack,73,false
2022,Senegal,sen,16,E. Mendy,Goalkeeper,Goalkeepers,87,true
2022,Senegal,sen,1,Dieng,Goalkeeper,Goalkeepers,74,false
2022,Senegal,sen,23,Gomis,Goalkeeper,Goalkeepers,73,false
2022,Senegal,sen,3,Koulibaly,Centre-back,Defence,87,false
2022,Senegal,sen,22,A. Diallo,Centre-back,Defence,80,false
2022,Senegal,sen,21,Sabaly,Right-back,Defence,79,false
2022,Senegal,sen,14,Jakobs,Left-back,Defence,77,false
2022,Senegal,sen,4,P.A. Cissé,Centre-back,Defence,76,false
2022,Senegal,sen,12,Ballo-Touré,Left-back,Defence,75,false
2022,Senegal,sen,10,M. Ndiaye,Centre-back,Defence,72,false
2022,Senegal,sen,5,Gana Gueye,Defensive midfielder,Midfield,86,false
2022,Senegal,sen,17,P.M. Sarr,Midfielder,Midfield,80,false
2022,Senegal,sen,8,Kouyaté,Defensive midfielder,Midfield,78,false
2022,Senegal,sen,6,N. Mendy,Defensive midfielder,Midfield,77,false
2022,Senegal,sen,26,P. Gueye,Defensive midfielder,Midfield,74,false
2022,Senegal,sen,18,I. Sarr,Right winger,Attack,83,false
2022,Senegal,sen,15,Diatta,Right winger,Attack,82,false
2022,Senegal,sen,9,Dia,Centre-forward,Attack,82,false
2022,Senegal,sen,13,I. Ndiaye,Centre-forward,Attack,79,false
2022,Senegal,sen,7,N. Jackson,Centre-forward,Attack,78,false
2022,Senegal,sen,19,Diédhiou,Centre-forward,Attack,78,false
2022,Senegal,sen,20,B. Dieng,Centre-forward,Attack,76,false
2022,South Korea,kor,1,Seung-gyu,Goalkeeper,Goalkeepers,79,false
2022,South Korea,kor,21,Hyeon-woo,Goalkeeper,Goalkeepers,75,false
2022,South Korea,kor,12,Bum-keun,Goalkeeper,Goalkeepers,71,false
2022,South Korea,kor,4,Min-jae,Centre-back,Defence,86,false
2022,South Korea,kor,19,Young-gwon,Centre-back,Defence,84,false
2022,South Korea,kor,3,Jin-su,Left-back,Defence,81,false
2022,South Korea,kor,14,Chul,Left-back,Defence,80,false
2022,South Korea,kor,20,Kyung-won,Centre-back,Defence,76,false
2022,South Korea,kor,15,Moon-hwan,Left-back,Defence,74,false
2022,South Korea,kor,23,Tae-hwan,Centre-back,Defence,73,false
2022,South Korea,kor,2,Jong-gyu,Right-back,Defence,70,false
2022,South Korea,kor,24,Yu-min,Centre-back,Defence,70,false
2022,South Korea,kor,10,Jae-sung,Midfielder,Midfield,86,false
2022,South Korea,kor,11,Hee-chan,Midfielder,Midfield,86,false
2022,South Korea,kor,5,Woo-young,Defensive midfielder,Midfield,83,false
2022,South Korea,kor,22,Chang-hoon,Attacking midfielder,Midfield,81,false
2022,South Korea,kor,6,In-beom,Defensive midfielder,Midfield,79,false
2022,South Korea,kor,18,Kang-in,Midfielder,Midfield,77,false
2022,South Korea,kor,17,Sang-ho,Defensive midfielder,Midfield,76,false
2022,South Korea,kor,8,Seung-ho,Midfielder,Midfield,74,false
2022,South Korea,kor,13,Jun-ho,Midfielder,Midfield,72,false
2022,South Korea,kor,25,Woo-yeong,Midfielder,Midfield,72,false
2022,South Korea,kor,26,Min-kyu,Midfielder,Midfield,71,false
2022,South Korea,kor,7,Heung-min,Centre-forward,Attack,89,true
2022,South Korea,kor,16,Ui-jo,Centre-forward,Attack,84,false
2022,South Korea,kor,9,Gue-sung,Centre-forward,Attack,76,false
2022,Serbia,srb,1,Dmitrović,Goalkeeper,Goalkeepers,78,false
2022,Serbia,srb,23,Milinković-Savić,Goalkeeper,Goalkeepers,78,false
